ds,y,distribution_center_id,inventory_item_id
3/30/2024,1,10,79279
3/30/2024,1,10,92631
3/30/2024,1,10,484940
3/30/2024,1,10,165366
3/30/2024,1,10,243200
3/30/2024,2,10,409380
3/31/2024,1,1,260418
3/31/2024,2,1,59121
3/31/2024,1,1,409886
3/31/2024,1,1,214794
3/31/2024,2,1,380210
3/31/2024,1,1,96169
3/31/2024,4,1,149288
3/31/2024,2,1,92576
3/31/2024,3,1,305741
3/31/2024,1,1,88307
3/31/2024,1,1,98511
3/31/2024,1,1,26821
3/31/2024,2,2,380207
3/31/2024,1,2,161582
3/31/2024,4,2,336112
3/31/2024,3,2,81520
3/31/2024,1,2,15753
3/31/2024,1,2,286677
3/31/2024,1,2,306904
3/31/2024,1,2,442017
3/31/2024,4,2,427473
3/31/2024,2,2,130139
3/31/2024,4,2,336121
3/31/2024,4,2,427477
3/31/2024,1,3,403969
3/31/2024,3,3,235142
3/31/2024,3,3,305747
3/31/2024,1,3,295769
3/31/2024,3,3,196272
3/31/2024,1,3,4163
3/31/2024,4,3,427479
3/31/2024,2,3,117879
3/31/2024,4,3,427475
3/31/2024,1,3,47751
3/31/2024,3,3,235148
3/31/2024,2,4,92889
3/31/2024,1,4,284763
3/31/2024,4,4,149290
3/31/2024,3,4,196269
3/31/2024,1,4,91941
3/31/2024,3,4,305743
3/31/2024,1,4,59313
3/31/2024,2,4,92885
3/31/2024,1,4,49615
3/31/2024,1,5,425065
3/31/2024,1,5,283470
3/31/2024,1,5,273168
3/31/2024,1,5,110111
3/31/2024,1,5,43180
3/31/2024,2,5,92578
3/31/2024,4,5,149294
3/31/2024,1,5,358244
3/31/2024,1,5,281888
3/31/2024,1,6,252909
3/31/2024,1,6,156201
3/31/2024,1,7,166411
3/31/2024,1,7,344496
3/31/2024,1,7,287606
3/31/2024,4,7,149297
3/31/2024,1,7,67983
3/31/2024,2,7,130142
3/31/2024,4,7,336117
3/31/2024,3,8,81523
3/31/2024,3,8,235144
3/31/2024,1,8,53323
3/31/2024,2,8,59119
3/31/2024,1,8,90555
3/31/2024,4,8,336115
3/31/2024,1,8,423958
3/31/2024,1,8,363262
3/31/2024,1,8,72173
3/31/2024,1,8,337201
3/31/2024,1,8,267549
3/31/2024,1,9,316302
3/31/2024,1,9,264848
3/31/2024,3,9,81525
3/31/2024,1,9,210605
3/31/2024,2,10,117877
3/31/2024,3,10,196267
3/31/2024,1,10,370935
4/1/2024,1,1,319105
4/1/2024,3,1,171295
4/1/2024,1,1,184935
4/1/2024,1,1,315610
4/1/2024,2,2,243711
4/1/2024,1,2,90229
4/1/2024,2,2,453158
4/1/2024,1,2,315999
4/1/2024,1,2,444556
4/1/2024,3,2,171293
4/1/2024,1,3,428059
4/1/2024,2,3,335670
4/1/2024,2,3,25537
4/1/2024,1,3,204054
4/1/2024,2,3,284876
4/1/2024,1,3,113583
4/1/2024,1,3,253861
4/1/2024,2,4,284874
4/1/2024,1,4,277329
4/1/2024,1,4,204064
4/1/2024,1,4,140370
4/1/2024,2,5,7778
4/1/2024,1,5,439688
4/1/2024,1,5,141468
4/1/2024,4,5,460109
4/1/2024,2,5,25541
4/1/2024,1,6,452188
4/1/2024,4,6,460106
4/1/2024,1,6,442065
4/1/2024,1,6,3863
4/1/2024,1,7,329622
4/1/2024,2,7,390608
4/1/2024,1,7,19762
4/1/2024,2,7,186535
4/1/2024,1,7,224437
4/1/2024,2,7,7781
4/1/2024,2,8,390611
4/1/2024,2,8,453156
4/1/2024,1,8,271040
4/1/2024,4,8,460102
4/1/2024,2,8,243709
4/1/2024,1,8,430465
4/1/2024,1,9,58850
4/1/2024,2,9,335668
4/1/2024,1,9,355441
4/1/2024,1,9,57563
4/1/2024,4,9,460104
4/1/2024,1,9,150864
4/1/2024,1,9,178606
4/1/2024,1,10,481282
4/1/2024,2,10,186533
4/1/2024,3,10,171299
4/2/2024,1,1,473576
4/2/2024,4,1,6662
4/2/2024,1,1,474669
4/2/2024,4,1,6660
4/2/2024,1,1,157221
4/2/2024,3,1,380747
4/2/2024,2,1,381202
4/2/2024,2,1,80238
4/2/2024,1,1,91923
4/2/2024,3,1,380742
4/2/2024,1,1,143974
4/2/2024,1,1,159481
4/2/2024,2,1,344472
4/2/2024,2,1,174521
4/2/2024,1,1,202666
4/2/2024,1,2,411621
4/2/2024,3,2,188516
4/2/2024,1,2,339512
4/2/2024,3,2,444505
4/2/2024,1,2,475422
4/2/2024,3,2,380744
4/2/2024,1,2,436464
4/2/2024,1,2,126677
4/2/2024,4,2,62909
4/2/2024,1,2,352427
4/2/2024,4,3,62904
4/2/2024,2,3,431381
4/2/2024,1,3,488342
4/2/2024,1,3,32216
4/2/2024,1,3,350644
4/2/2024,3,3,222758
4/2/2024,2,3,431569
4/2/2024,1,3,240562
4/2/2024,2,3,431379
4/2/2024,4,3,283939
4/2/2024,3,4,222755
4/2/2024,4,4,6664
4/2/2024,2,4,433045
4/2/2024,1,4,96810
4/2/2024,4,4,112220
4/2/2024,1,4,354507
4/2/2024,1,4,455696
4/2/2024,1,4,312410
4/2/2024,1,4,245552
4/2/2024,3,4,222753
4/2/2024,1,4,92646
4/2/2024,1,5,70143
4/2/2024,3,5,188514
4/2/2024,2,5,440334
4/2/2024,2,5,344475
4/2/2024,2,5,174523
4/2/2024,2,6,174339
4/2/2024,4,6,112229
4/2/2024,2,6,381200
4/2/2024,4,6,62907
4/2/2024,1,6,279131
4/2/2024,2,6,347717
4/2/2024,1,7,75995
4/2/2024,1,7,127846
4/2/2024,2,7,347715
4/2/2024,2,7,80234
4/2/2024,4,7,6667
4/2/2024,1,8,114880
4/2/2024,2,8,294486
4/2/2024,4,8,283944
4/2/2024,1,8,426168
4/2/2024,2,8,294488
4/2/2024,3,8,188520
4/2/2024,2,9,433048
4/2/2024,3,9,444501
4/2/2024,2,9,431571
4/2/2024,4,9,283946
4/2/2024,4,9,112224
4/2/2024,2,9,174336
4/2/2024,1,9,75029
4/2/2024,1,10,37368
4/2/2024,3,10,444507
4/2/2024,4,10,62902
4/2/2024,4,10,283942
4/2/2024,2,10,440336
4/2/2024,4,10,112227
4/2/2024,1,10,480185
4/2/2024,1,10,338894
4/3/2024,4,1,450245
4/3/2024,2,1,206306
4/3/2024,1,1,481977
4/3/2024,2,1,459085
4/3/2024,1,1,255241
4/3/2024,1,1,58946
4/3/2024,3,1,269634
4/3/2024,4,1,245130
4/3/2024,4,1,245128
4/3/2024,4,1,245126
4/3/2024,2,2,63132
4/3/2024,4,2,245134
4/3/2024,4,2,228786
4/3/2024,4,2,195558
4/3/2024,4,2,195567
4/3/2024,4,2,228782
4/3/2024,2,2,472780
4/3/2024,2,2,21717
4/3/2024,2,2,194812
4/3/2024,1,2,483415
4/3/2024,1,2,85026
4/3/2024,1,2,78180
4/3/2024,1,3,58976
4/3/2024,1,3,393547
4/3/2024,2,3,258548
4/3/2024,4,3,450243
4/3/2024,2,3,216770
4/3/2024,1,3,208800
4/3/2024,1,3,10719
4/3/2024,2,3,206309
4/3/2024,2,3,194816
4/3/2024,2,3,21247
4/3/2024,2,3,198820
4/3/2024,1,4,477692
4/3/2024,3,4,453737
4/3/2024,1,4,146633
4/3/2024,2,4,189796
4/3/2024,2,5,63136
4/3/2024,2,5,395329
4/3/2024,2,5,189798
4/3/2024,1,5,392185
4/3/2024,1,5,131276
4/3/2024,1,5,436369
4/3/2024,2,5,216774
4/3/2024,2,5,395327
4/3/2024,2,6,198816
4/3/2024,1,6,32682
4/3/2024,3,6,453739
4/3/2024,4,6,195563
4/3/2024,1,6,88708
4/3/2024,2,6,215391
4/3/2024,1,6,255975
4/3/2024,1,7,81854
4/3/2024,1,7,259411
4/3/2024,1,7,207218
4/3/2024,1,7,109085
4/3/2024,1,7,218556
4/3/2024,1,7,314715
4/3/2024,1,7,310074
4/3/2024,1,7,151668
4/3/2024,1,7,70677
4/3/2024,1,7,234343
4/3/2024,1,8,171607
4/3/2024,2,8,21250
4/3/2024,1,8,344289
4/3/2024,4,8,228789
4/3/2024,1,8,201710
4/3/2024,1,8,221338
4/3/2024,1,8,451836
4/3/2024,2,8,215393
4/3/2024,4,8,228791
4/3/2024,3,8,269638
4/3/2024,1,9,168573
4/3/2024,1,9,242408
4/3/2024,1,9,258597
4/3/2024,1,9,75659
4/3/2024,4,9,195560
4/3/2024,2,9,459081
4/3/2024,1,9,45709
4/3/2024,1,9,450213
4/3/2024,3,9,269640
4/3/2024,4,9,450241
4/3/2024,2,9,472783
4/3/2024,4,9,450247
4/3/2024,1,10,191362
4/3/2024,2,10,258546
4/3/2024,2,10,21714
4/3/2024,3,10,453734
4/3/2024,1,10,429658
4/3/2024,1,10,442235
4/4/2024,1,1,53192
4/4/2024,2,1,304528
4/4/2024,3,1,329058
4/4/2024,3,1,481332
4/4/2024,1,1,294809
4/4/2024,1,1,107754
4/4/2024,3,1,286305
4/4/2024,2,1,73053
4/4/2024,2,1,73051
4/4/2024,4,1,2177
4/4/2024,1,1,399250
4/4/2024,1,1,355246
4/4/2024,1,2,32617
4/4/2024,2,2,158040
4/4/2024,1,2,15740
4/4/2024,1,2,27275
4/4/2024,2,2,314081
4/4/2024,3,2,286310
4/4/2024,1,2,240528
4/4/2024,1,2,20875
4/4/2024,4,2,24956
4/4/2024,1,2,452607
4/4/2024,4,2,367190
4/4/2024,3,2,76021
4/4/2024,3,2,76017
4/4/2024,2,2,158037
4/4/2024,1,2,283396
4/4/2024,3,3,481337
4/4/2024,1,3,344804
4/4/2024,1,3,74586
4/4/2024,1,3,412782
4/4/2024,1,3,220103
4/4/2024,4,3,2183
4/4/2024,3,3,429500
4/4/2024,2,3,32524
4/4/2024,4,4,24952
4/4/2024,3,4,274470
4/4/2024,3,4,274476
4/4/2024,1,4,10155
4/4/2024,3,4,481334
4/4/2024,1,4,327123
4/4/2024,3,4,76019
4/4/2024,1,4,401626
4/4/2024,1,4,455894
4/4/2024,1,4,35018
4/4/2024,3,5,429497
4/4/2024,1,5,374869
4/4/2024,1,5,483061
4/4/2024,2,5,287453
4/4/2024,1,5,374167
4/4/2024,4,5,367194
4/4/2024,1,5,126454
4/4/2024,1,6,463803
4/4/2024,2,6,304530
4/4/2024,1,6,134649
4/4/2024,2,6,468862
4/4/2024,4,6,367196
4/4/2024,2,6,74267
4/4/2024,1,6,233069
4/4/2024,2,6,224989
4/4/2024,3,7,329054
4/4/2024,1,7,26482
4/4/2024,4,7,367192
4/4/2024,4,7,2173
4/4/2024,4,7,369899
4/4/2024,2,7,314078
4/4/2024,2,7,287449
4/4/2024,1,8,151298
4/4/2024,3,8,286307
4/4/2024,4,8,369897
4/4/2024,1,8,385929
4/4/2024,1,8,318809
4/4/2024,1,8,361315
4/4/2024,1,8,464577
4/4/2024,2,9,32522
4/4/2024,1,9,141197
4/4/2024,3,9,329052
4/4/2024,4,9,2180
4/4/2024,1,9,119326
4/4/2024,2,9,369277
4/4/2024,3,9,429493
4/4/2024,2,10,468860
4/4/2024,2,10,224992
4/4/2024,4,10,24954
4/4/2024,3,10,274472
4/4/2024,4,10,24958
4/4/2024,2,10,369274
4/4/2024,4,10,369893
4/4/2024,2,10,74265
4/4/2024,4,10,369890
4/5/2024,1,1,144847
4/5/2024,1,1,107095
4/5/2024,1,1,285416
4/5/2024,2,1,26610
4/5/2024,3,1,484927
4/5/2024,1,1,427527
4/5/2024,1,1,366079
4/5/2024,1,1,66240
4/5/2024,1,1,300846
4/5/2024,1,1,244791
4/5/2024,4,2,132471
4/5/2024,1,2,202323
4/5/2024,1,2,412111
4/5/2024,2,2,369206
4/5/2024,1,2,256522
4/5/2024,2,2,325807
4/5/2024,3,2,465297
4/5/2024,2,2,390428
4/5/2024,2,3,147632
4/5/2024,1,3,112265
4/5/2024,1,3,129276
4/5/2024,3,3,269070
4/5/2024,4,3,132474
4/5/2024,1,3,260614
4/5/2024,1,3,455133
4/5/2024,2,3,369208
4/5/2024,1,3,413958
4/5/2024,2,3,26614
4/5/2024,2,3,73524
4/5/2024,1,4,454994
4/5/2024,2,4,379890
4/5/2024,4,4,132477
4/5/2024,2,4,488414
4/5/2024,2,4,390426
4/5/2024,2,4,147628
4/5/2024,1,5,141111
4/5/2024,3,5,465299
4/5/2024,2,5,325811
4/5/2024,2,5,468741
4/5/2024,1,6,371948
4/5/2024,3,6,465295
4/5/2024,2,6,3893
4/5/2024,4,7,132467
4/5/2024,2,7,305999
4/5/2024,2,7,3895
4/5/2024,3,7,484929
4/5/2024,1,7,226363
4/5/2024,1,7,269400
4/5/2024,3,7,269064
4/5/2024,2,8,320857
4/5/2024,2,8,488418
4/5/2024,3,8,484931
4/5/2024,2,8,468743
4/5/2024,1,8,236063
4/5/2024,3,8,269068
4/5/2024,1,8,182497
4/5/2024,2,8,320859
4/5/2024,2,8,306001
4/5/2024,1,8,112917
4/5/2024,2,8,236513
4/5/2024,1,9,196160
4/5/2024,2,9,73526
4/5/2024,1,9,254194
4/5/2024,2,9,236516
4/5/2024,1,9,275468
4/5/2024,2,9,12983
4/5/2024,2,9,379887
4/5/2024,2,10,12987
4/6/2024,3,1,55017
4/6/2024,1,1,349768
4/6/2024,3,1,176507
4/6/2024,1,1,10359
4/6/2024,4,1,140643
4/6/2024,1,1,142487
4/6/2024,1,1,7149
4/6/2024,1,1,18321
4/6/2024,4,1,424871
4/6/2024,3,1,304374
4/6/2024,2,1,339579
4/6/2024,4,1,424868
4/6/2024,1,2,164779
4/6/2024,2,2,213307
4/6/2024,2,2,190970
4/6/2024,1,2,190287
4/6/2024,1,2,183284
4/6/2024,3,2,176502
4/6/2024,2,2,442305
4/6/2024,3,2,449428
4/6/2024,1,2,158323
4/6/2024,2,2,42519
4/6/2024,1,2,169623
4/6/2024,1,2,98305
4/6/2024,1,3,310904
4/6/2024,1,3,237104
4/6/2024,3,3,449432
4/6/2024,3,3,176505
4/6/2024,3,3,55020
4/6/2024,1,3,68095
4/6/2024,4,3,140647
4/6/2024,1,3,114964
4/6/2024,1,3,62316
4/6/2024,1,3,224040
4/6/2024,1,3,169642
4/6/2024,2,3,183223
4/6/2024,3,3,304371
4/6/2024,1,3,419846
4/6/2024,1,4,10189
4/6/2024,2,4,394217
4/6/2024,4,4,202302
4/6/2024,4,4,424875
4/6/2024,4,4,202309
4/6/2024,4,4,140645
4/6/2024,4,4,202305
4/6/2024,1,5,338713
4/6/2024,3,5,473068
4/6/2024,4,6,140640
4/6/2024,1,6,246792
4/6/2024,1,6,424659
4/6/2024,2,6,42521
4/6/2024,1,6,80577
4/6/2024,2,6,183225
4/6/2024,3,6,304377
4/6/2024,3,7,449436
4/6/2024,1,7,3940
4/6/2024,4,7,424877
4/6/2024,2,7,346396
4/6/2024,1,7,445746
4/6/2024,1,7,154816
4/6/2024,3,7,473061
4/6/2024,1,8,309031
4/6/2024,4,8,202307
4/6/2024,2,8,190972
4/6/2024,1,8,269366
4/6/2024,2,8,213304
4/6/2024,1,8,294679
4/6/2024,1,8,101831
4/6/2024,3,9,473064
4/6/2024,2,9,339582
4/6/2024,1,9,37605
4/6/2024,1,9,28919
4/6/2024,2,9,346394
4/6/2024,3,10,55023
4/6/2024,1,10,344655
4/6/2024,2,10,442307
4/6/2024,1,10,466893
4/6/2024,2,10,394215
4/7/2024,1,1,405403
4/7/2024,1,1,70757
4/7/2024,1,1,207504
4/7/2024,1,1,96998
4/7/2024,2,1,122683
4/7/2024,4,1,96127
4/7/2024,1,1,432852
4/7/2024,1,2,34300
4/7/2024,1,2,358922
4/7/2024,1,2,170729
4/7/2024,1,2,72559
4/7/2024,1,2,109901
4/7/2024,1,2,4149
4/7/2024,2,2,375971
4/7/2024,4,3,44781
4/7/2024,1,3,239244
4/7/2024,1,3,69093
4/7/2024,1,3,264709
4/7/2024,3,3,150880
4/7/2024,4,3,96134
4/7/2024,1,3,153794
4/7/2024,1,3,19147
4/7/2024,2,3,361585
4/7/2024,1,4,304315
4/7/2024,1,4,49961
4/7/2024,1,4,418856
4/7/2024,3,4,150885
4/7/2024,1,4,209634
4/7/2024,2,5,155979
4/7/2024,1,5,489231
4/7/2024,1,5,101712
4/7/2024,1,6,17082
4/7/2024,4,6,96132
4/7/2024,1,6,323847
4/7/2024,1,6,429938
4/7/2024,3,6,150882
4/7/2024,4,7,44787
4/7/2024,3,7,41406
4/7/2024,1,8,285793
4/7/2024,2,8,51032
4/7/2024,1,8,411001
4/7/2024,2,8,122681
4/7/2024,3,8,41404
4/7/2024,4,8,96130
4/7/2024,4,9,44785
4/7/2024,3,9,41402
4/7/2024,1,9,428659
4/7/2024,2,9,361582
4/7/2024,2,9,438566
4/7/2024,1,9,43358
4/7/2024,2,9,155982
4/7/2024,1,9,83793
4/7/2024,1,9,105753
4/7/2024,1,9,461057
4/7/2024,1,9,384331
4/7/2024,4,9,44790
4/7/2024,1,9,123851
4/7/2024,1,10,361125
4/7/2024,1,10,273172
4/7/2024,2,10,375967
4/7/2024,2,10,51029
4/7/2024,1,10,305639
4/7/2024,2,10,438563
4/8/2024,2,1,116285
4/8/2024,3,1,316859
4/8/2024,3,1,471371
4/8/2024,2,1,462755
4/8/2024,2,1,424587
4/8/2024,1,2,123490
4/8/2024,1,2,32015
4/8/2024,1,2,432663
4/8/2024,1,2,57319
4/8/2024,1,2,85232
4/8/2024,2,2,13446
4/8/2024,1,2,445963
4/8/2024,4,2,472588
4/8/2024,1,3,440480
4/8/2024,1,3,201437
4/8/2024,2,3,116283
4/8/2024,2,3,392469
4/8/2024,1,3,455976
4/8/2024,1,3,328447
4/8/2024,2,3,392472
4/8/2024,4,4,472590
4/8/2024,1,4,242252
4/8/2024,1,4,221192
4/8/2024,4,5,472584
4/8/2024,2,5,220001
4/8/2024,1,5,62407
4/8/2024,1,5,125898
4/8/2024,2,5,219999
4/8/2024,1,5,336411
4/8/2024,4,5,472593
4/8/2024,1,5,185512
4/8/2024,1,5,234426
4/8/2024,3,6,316865
4/8/2024,1,6,399433
4/8/2024,1,7,374501
4/8/2024,1,7,475945
4/8/2024,1,7,246228
4/8/2024,1,7,209841
4/8/2024,3,7,471374
4/8/2024,1,7,203618
4/8/2024,1,7,432843
4/8/2024,1,8,476890
4/8/2024,2,8,462753
4/8/2024,1,8,247045
4/8/2024,1,8,356991
4/8/2024,1,8,108730
4/8/2024,2,8,319702
4/8/2024,2,9,295363
4/8/2024,2,9,13444
4/8/2024,1,9,134906
4/8/2024,3,9,316861
4/8/2024,3,9,471369
4/8/2024,2,9,424591
4/8/2024,1,9,242917
4/8/2024,2,9,295367
4/8/2024,1,9,257814
4/8/2024,1,10,172032
4/8/2024,1,10,180835
4/8/2024,1,10,306515
4/8/2024,2,10,319705
4/8/2024,1,10,452951
4/8/2024,1,10,434819
4/8/2024,1,10,317859
4/9/2024,1,1,334813
4/9/2024,2,1,163976
4/9/2024,4,1,439933
4/9/2024,1,1,177533
4/9/2024,1,1,131351
4/9/2024,1,1,242327
4/9/2024,2,1,272636
4/9/2024,3,1,17837
4/9/2024,4,1,358807
4/9/2024,3,2,399018
4/9/2024,4,2,439926
4/9/2024,1,2,42892
4/9/2024,1,2,373505
4/9/2024,2,2,164196
4/9/2024,3,2,399014
4/9/2024,2,2,331457
4/9/2024,1,2,455522
4/9/2024,2,2,29367
4/9/2024,1,2,145578
4/9/2024,2,2,29371
4/9/2024,2,3,430767
4/9/2024,1,3,189472
4/9/2024,2,3,79348
4/9/2024,1,3,41082
4/9/2024,2,3,97005
4/9/2024,2,4,470919
4/9/2024,1,4,414761
4/9/2024,1,4,87188
4/9/2024,1,5,154097
4/9/2024,4,5,439928
4/9/2024,2,5,94008
4/9/2024,4,5,358809
4/9/2024,4,5,386565
4/9/2024,4,5,386561
4/9/2024,1,5,307614
4/9/2024,1,6,203318
4/9/2024,4,6,386569
4/9/2024,1,6,303890
4/9/2024,1,6,355710
4/9/2024,2,6,163978
4/9/2024,3,6,17843
4/9/2024,4,6,386563
4/9/2024,2,6,97008
4/9/2024,1,7,324450
4/9/2024,3,7,399022
4/9/2024,2,7,164198
4/9/2024,2,7,331461
4/9/2024,1,8,344618
4/9/2024,2,8,364890
4/9/2024,2,8,79350
4/9/2024,4,8,358812
4/9/2024,4,8,439930
4/9/2024,2,8,430765
4/9/2024,2,8,301705
4/9/2024,1,8,111834
4/9/2024,1,8,234106
4/9/2024,1,8,398205
4/9/2024,1,8,375932
4/9/2024,3,8,17840
4/9/2024,1,8,475268
4/9/2024,1,9,328503
4/9/2024,2,9,272638
4/9/2024,1,9,245403
4/9/2024,1,9,99002
4/9/2024,1,9,77216
4/9/2024,4,9,358805
4/9/2024,2,9,364888
4/9/2024,1,9,267095
4/9/2024,1,9,50604
4/9/2024,2,10,470917
4/9/2024,1,10,43315
4/9/2024,1,10,153621
4/9/2024,2,10,94006
4/9/2024,1,10,270128
4/9/2024,1,10,199994
4/9/2024,1,10,36530
4/9/2024,2,10,301708
4/10/2024,2,1,381316
4/10/2024,1,1,73414
4/10/2024,3,1,182443
4/10/2024,4,1,442393
4/10/2024,2,1,381319
4/10/2024,4,1,442391
4/10/2024,4,1,442396
4/10/2024,1,1,161535
4/10/2024,2,2,414275
4/10/2024,1,2,97738
4/10/2024,1,2,187669
4/10/2024,2,2,247843
4/10/2024,1,2,436741
4/10/2024,1,2,485342
4/10/2024,1,2,284024
4/10/2024,4,2,175573
4/10/2024,2,3,282499
4/10/2024,4,3,442389
4/10/2024,2,3,412238
4/10/2024,1,3,283420
4/10/2024,1,3,422282
4/10/2024,2,3,414279
4/10/2024,1,3,255503
4/10/2024,2,3,282496
4/10/2024,2,4,212979
4/10/2024,1,4,71844
4/10/2024,1,4,209475
4/10/2024,1,4,451776
4/10/2024,2,4,217967
4/10/2024,3,5,182445
4/10/2024,1,5,122934
4/10/2024,1,5,334568
4/10/2024,2,5,450443
4/10/2024,1,6,458354
4/10/2024,1,6,36565
4/10/2024,1,6,146864
4/10/2024,1,6,219402
4/10/2024,1,6,86656
4/10/2024,2,6,450441
4/10/2024,4,6,175570
4/10/2024,1,7,303317
4/10/2024,4,7,175575
4/10/2024,2,7,217965
4/10/2024,1,7,243949
4/10/2024,1,7,122182
4/10/2024,1,7,88971
4/10/2024,2,7,247840
4/10/2024,2,7,116216
4/10/2024,1,7,106139
4/10/2024,2,7,412236
4/10/2024,1,8,134347
4/10/2024,1,8,67660
4/10/2024,1,8,362013
4/10/2024,3,8,182447
4/10/2024,1,8,78376
4/10/2024,1,8,20597
4/10/2024,1,8,17352
4/10/2024,2,8,166037
4/10/2024,1,8,254461
4/10/2024,1,8,153384
4/10/2024,2,9,116212
4/10/2024,2,9,212981
4/10/2024,2,9,166034
4/10/2024,1,9,414870
4/10/2024,4,9,175578
4/10/2024,1,9,149116
4/10/2024,2,10,374363
4/10/2024,1,10,256317
4/10/2024,1,10,56263
4/10/2024,2,10,374361
4/11/2024,1,1,138375
4/11/2024,1,1,415819
4/11/2024,1,1,434960
4/11/2024,1,1,120498
4/11/2024,2,1,213261
4/11/2024,1,1,3103
4/11/2024,1,1,206410
4/11/2024,1,1,297014
4/11/2024,3,1,329917
4/11/2024,3,1,113404
4/11/2024,1,2,270975
4/11/2024,2,2,48331
4/11/2024,1,2,343372
4/11/2024,1,2,321652
4/11/2024,3,2,293899
4/11/2024,1,2,425648
4/11/2024,1,2,405828
4/11/2024,1,2,224527
4/11/2024,1,2,416766
4/11/2024,1,3,281069
4/11/2024,2,3,420932
4/11/2024,2,3,379872
4/11/2024,1,3,418540
4/11/2024,1,3,167641
4/11/2024,2,3,460097
4/11/2024,1,3,115193
4/11/2024,1,3,411942
4/11/2024,2,3,435636
4/11/2024,1,3,177212
4/11/2024,1,3,213284
4/11/2024,1,3,147215
4/11/2024,1,3,139121
4/11/2024,2,4,213259
4/11/2024,1,4,284975
4/11/2024,2,4,463841
4/11/2024,1,4,88697
4/11/2024,1,4,150281
4/11/2024,2,4,419635
4/11/2024,1,4,458346
4/11/2024,1,4,356800
4/11/2024,2,4,419632
4/11/2024,1,5,469248
4/11/2024,1,5,228486
4/11/2024,1,5,328177
4/11/2024,2,5,435638
4/11/2024,3,5,113408
4/11/2024,1,6,85106
4/11/2024,3,6,293897
4/11/2024,3,6,293894
4/11/2024,4,6,330782
4/11/2024,2,6,134200
4/11/2024,4,6,61537
4/11/2024,1,6,382100
4/11/2024,4,7,330774
4/11/2024,2,7,105022
4/11/2024,1,7,208872
4/11/2024,1,7,238486
4/11/2024,4,7,330780
4/11/2024,4,7,61531
4/11/2024,1,7,238497
4/11/2024,1,7,407857
4/11/2024,2,8,48329
4/11/2024,2,8,379874
4/11/2024,2,8,463837
4/11/2024,3,8,113401
4/11/2024,4,8,330776
4/11/2024,3,8,329915
4/11/2024,1,8,434065
4/11/2024,3,8,329913
4/11/2024,1,8,173319
4/11/2024,1,8,148181
4/11/2024,1,9,181752
4/11/2024,2,9,420930
4/11/2024,2,9,460095
4/11/2024,1,9,59723
4/11/2024,4,9,61533
4/11/2024,2,9,134202
4/11/2024,1,9,296521
4/11/2024,2,10,105018
4/11/2024,4,10,61529
4/11/2024,1,10,64384
4/12/2024,1,1,158246
4/12/2024,2,1,342790
4/12/2024,3,1,68238
4/12/2024,1,1,2634
4/12/2024,3,1,68245
4/12/2024,3,1,209000
4/12/2024,2,1,210117
4/12/2024,2,1,210119
4/12/2024,1,2,416194
4/12/2024,1,2,209802
4/12/2024,1,2,155794
4/12/2024,1,2,81411
4/12/2024,2,2,194047
4/12/2024,1,2,91766
4/12/2024,2,2,333288
4/12/2024,1,2,3431
4/12/2024,2,2,110243
4/12/2024,3,2,68242
4/12/2024,1,2,97036
4/12/2024,1,2,284558
4/12/2024,3,2,337702
4/12/2024,4,2,19198
4/12/2024,2,2,269913
4/12/2024,4,2,19193
4/12/2024,2,2,52982
4/12/2024,1,2,340818
4/12/2024,1,2,91722
4/12/2024,3,3,475185
4/12/2024,1,3,424408
4/12/2024,3,3,208998
4/12/2024,3,3,307183
4/12/2024,1,3,445995
4/12/2024,3,3,52888
4/12/2024,3,3,208994
4/12/2024,1,3,281088
4/12/2024,3,3,257893
4/12/2024,1,3,236864
4/12/2024,1,3,103767
4/12/2024,1,3,189596
4/12/2024,1,3,12728
4/12/2024,2,3,52985
4/12/2024,2,3,472838
4/12/2024,2,3,395210
4/12/2024,1,3,12659
4/12/2024,2,3,110245
4/12/2024,1,4,224186
4/12/2024,3,4,307188
4/12/2024,1,4,15942
4/12/2024,1,4,389338
4/12/2024,2,4,333290
4/12/2024,3,4,257898
4/12/2024,1,4,194779
4/12/2024,1,4,26860
4/12/2024,1,5,226556
4/12/2024,1,5,1589
4/12/2024,3,5,475182
4/12/2024,4,6,198601
4/12/2024,4,6,19196
4/12/2024,3,6,52882
4/12/2024,3,6,257895
4/12/2024,1,6,437114
4/12/2024,1,7,294251
4/12/2024,1,7,445934
4/12/2024,2,7,128067
4/12/2024,2,7,117795
4/12/2024,1,7,233474
4/12/2024,1,7,49562
4/12/2024,1,7,234874
4/12/2024,4,7,19191
4/12/2024,2,8,194044
4/12/2024,2,8,395207
4/12/2024,3,8,337700
4/12/2024,1,8,16508
4/12/2024,1,8,390906
4/12/2024,1,8,305104
4/12/2024,1,8,110074
4/12/2024,4,8,198594
4/12/2024,2,8,299603
4/12/2024,2,8,472840
4/12/2024,4,8,198596
4/12/2024,4,8,198599
4/12/2024,3,8,337696
4/12/2024,1,8,396835
4/12/2024,1,8,280112
4/12/2024,1,8,53945
4/12/2024,2,9,269917
4/12/2024,2,9,342794
4/12/2024,1,9,339744
4/12/2024,2,9,117792
4/12/2024,3,9,307186
4/12/2024,1,10,373680
4/12/2024,1,10,356331
4/12/2024,1,10,346462
4/12/2024,1,10,464805
4/12/2024,1,10,310264
4/12/2024,2,10,128065
4/12/2024,2,10,299600
